USER_ID,ORDER_ID,PURCHASE_TS,PURCHASE_TS_CLEANED,SHIP_TS,PURCHASE_YEAR,PURCHASE_MONTH,TIME_TO_SHIP,PRODUCT_NAME,PRODUCT_NAME_CLEANED,PRODUCT_ID,USD_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,MARKETING_CHANNEL_CLEANED,ACCOUNT_CREATION_METHOD,ACCOUNT_CREATION_METHOD_CLEANED,COUNTRY_CODE,REGION
efd983d6,01d519a163c101329,10/30/2020,10/30/2020,8/12/2020,2020,10,-79,Nintendo Switch,Nintendo Switch,e682,$152.04 ,website,direct,direct,desktop,desktop,CA,NA
b2c56c19,01d5aa1a9a475777,3/28/2020,3/28/2020,2/8/2020,2020,3,-49,Nintendo Switch,Nintendo Switch,b5f7,$101.07 ,mobile app,direct,direct,desktop,desktop,GB,EMEA
5116edc2,01d5d1ad23b35891,10/16/2020,10/16/2020,6/22/2020,2020,10,-116,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,email,email,desktop,desktop,US,NA
23949611,01d7ee766f5645,9/24/2020,9/24/2020,5/18/2020,2020,9,-129,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$23.30 ,mobile app,email,email,desktop,desktop,IT,EMEA
ca537e40,01d84a920ea85524,10/11/2020,10/11/2020,8/8/2020,2020,10,-64,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,VE,LATAM
28ed2cbe,01e1b1499ef19541,9/14/2020,9/14/2020,9/1/2020,2020,9,-13,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,desktop,desktop,US,NA
28ed2cbe,01e1b1499ef19542,9/14/2020,9/14/2020,5/10/2020,2020,9,-127,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,desktop,desktop,US,NA
edb247fe,01e1cb7a2ce100417,11/24/2019,11/24/2019,7/25/2019,2019,11,-122,27in 4K gaming monitor,27in 4K gaming monitor,891b,$365.24 ,website,affiliate,affiliate,unknown,unknown,US,NA
6d61f88d,01e4021ba8047206,5/14/2020,5/14/2020,3/11/2020,2020,5,-64,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
9.32E+87,01f0db9203c3058,10/6/2020,10/6/2020,9/15/2020,2020,10,-21,Nintendo Switch,Nintendo Switch,8d0d,$158.79 ,website,direct,direct,desktop,desktop,JP,APAC
c9c41649,01f33459c4385298,6/5/2020,6/5/2020,3/26/2020,2020,6,-71,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
67459ef3,01fc522710c44602,11/10/2019,11/10/2019,7/30/2019,2019,11,-103,Nintendo Switch,Nintendo Switch,8d0d,$126.00 ,website,direct,direct,desktop,desktop,US,NA
a25218b3,0203fe9582668644,5/8/2020,5/8/2020,1/16/2020,2020,5,-113,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,US,NA
82ab6848,020cce9aa2655662,12/21/2020,12/21/2020,8/1/2020,2020,12,-142,Nintendo Switch,Nintendo Switch,b5f7,$167.98 ,mobile app,email,email,desktop,desktop,US,NA
82ab6848,020cce9aa2655663,12/21/2020,12/21/2020,8/9/2020,2020,12,-134,Nintendo Switch,Nintendo Switch,b5f7,$167.98 ,mobile app,email,email,desktop,desktop,US,NA
82ab6848,020cce9aa2655664,12/21/2020,12/21/2020,9/28/2020,2020,12,-84,Nintendo Switch,Nintendo Switch,b5f7,$167.98 ,mobile app,email,email,desktop,desktop,US,NA
9158bc70,020e271af6861623,9/4/2019,9/4/2019,8/22/2019,2019,9,-13,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
1a17b8d8,021211c2a8213612,4/4/2019,4/4/2019,11/12/2018,2019,4,-143,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
f8acaad8,021ed8fe4a6105079,2/19/2020,2/19/2020,12/30/2019,2020,2,-51,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$15.69 ,website,direct,direct,desktop,desktop,NZ,APAC
b47a86b9,021f288145676462,5/9/2020,5/9/2020,3/6/2020,2020,5,-64,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
4ee06afc,02297c9a51f34987,12/16/2019,12/16/2019,11/8/2019,2019,12,-38,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$25.67 ,website,direct,direct,desktop,desktop,GB,EMEA
05c1da16,02315dfa11b5467,4/13/2019,4/13/2019,12/4/2018,2019,4,-130,Nintendo Switch,Nintendo Switch,8d0d,$151.81 ,website,direct,direct,desktop,desktop,FR,EMEA
df25521d,023ba0695fc94321,5/26/2020,5/26/2020,1/10/2020,2020,5,-137,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$21.25 ,website,direct,direct,desktop,desktop,DE,EMEA
8b7beb17,0242cc4791359258,3/25/2019,3/25/2019,2/17/2019,2019,3,-36,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
04e83cf6,0243a4dd3635120,5/20/2020,5/20/2020,1/16/2020,2020,5,-125,Acer Nitro V Gaming Laptop,Acer Nitro V Gaming Laptop,22ea,$798.00 ,website,direct,direct,desktop,desktop,US,NA
5d3e0ada,024d449d47540661,4/29/2019,4/29/2019,12/21/2018,2019,4,-129,27in 4K gaming monitor,27in 4K gaming monitor,891b,$276.70 ,website,direct,direct,desktop,desktop,AU,APAC
38a5b93c,024e81ab11c25936,8/15/2020,8/15/2020,4/30/2020,2020,8,-107,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,9ef0,"$1,216.35 ",website,email,email,desktop,desktop,CY,EMEA
2ef89626,025c5f5904722041,12/11/2020,12/11/2020,11/12/2020,2020,12,-29,Dell Gaming Mouse,Dell Gaming Mouse,8d4f,$49.98 ,mobile app,direct,direct,desktop,desktop,US,NA
c0b48565,025c6614efa81615,9/29/2020,9/29/2020,8/23/2020,2020,9,-37,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,800.00 ",website,direct,direct,desktop,desktop,US,NA
ea5fe5f2,025db6e6e6999002,11/26/2019,11/26/2019,11/10/2019,2019,11,-16,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,BO,LATAM
cc50972b,025e88536a486311,2/19/2020,2/19/2020,11/2/2019,2020,2,-109,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
7bc41ad9,026121054f852886,4/4/2019,4/4/2019,11/12/2018,2019,4,-143,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
769caca9,02676062a7f50800,6/4/2020,6/4/2020,4/16/2020,2020,6,-49,27in 4K gaming monitor,27in 4K gaming monitor,891b,$419.40 ,website,direct,direct,desktop,desktop,BR,LATAM
76da8882,026cfa1894450910,11/4/2019,11/4/2019,8/18/2019,2019,11,-78,Nintendo Switch,Nintendo Switch,8d0d,$171.64 ,website,direct,direct,desktop,desktop,GB,EMEA
78548048,026e1bb10642075,11/19/2019,11/19/2019,8/17/2019,2019,11,-94,27in 4K gaming monitor,27in 4K gaming monitor,891b,$331.74 ,website,direct,direct,desktop,desktop,HU,EMEA
78548048,026e1bb10642076,11/19/2019,11/19/2019,7/16/2019,2019,11,-126,27in 4K gaming monitor,27in 4K gaming monitor,891b,$331.74 ,website,direct,direct,desktop,desktop,HU,EMEA
df317aa9,026e8acd51594337,10/6/2019,10/6/2019,8/21/2019,2019,10,-46,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
df317aa9,026e8acd51594338,10/6/2019,10/6/2019,8/6/2019,2019,10,-61,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
b8b5d205,026e9c9f60e78250,9/15/2020,9/15/2020,6/29/2020,2020,9,-78,Nintendo Switch,Nintendo Switch,b5f7,$129.66 ,mobile app,email,email,desktop,desktop,AU,APAC
cd63cb8b,0272be92e6586757,9/6/2020,9/6/2020,5/25/2020,2020,9,-104,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,CO,LATAM
eacbd399,0279a146cf699196,4/1/2019,4/1/2019,3/14/2019,2019,4,-18,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
be7e6dd7,0279b93a84080648,12/27/2020,12/27/2020,12/17/2020,2020,12,-10,27in 4K gaming monitor,27in 4K gaming monitor,891b,$450.37 ,website,direct,direct,desktop,desktop,NL,EMEA
4.09E+39,027e3798e042899,9/4/2019,9/4/2019,5/21/2019,2019,9,-106,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,US,NA
a6849c66,027e4e25e4d70571,4/23/2019,4/23/2019,1/13/2019,2019,4,-100,Nintendo Switch,Nintendo Switch,8d0d,$179.40 ,website,direct,direct,desktop,desktop,DK,EMEA
94cf8a34,027ebbee75263061,4/28/2020,4/28/2020,12/16/2019,2020,4,-134,27in 4K gaming monitor,27in 4K gaming monitor,891b,$404.69 ,website,direct,direct,desktop,desktop,SE,EMEA
aad2921f,027f5de3dcc72442,6/24/2019,6/24/2019,3/24/2019,2019,6,-92,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,email,email,mobile,mobile,US,NA
1edf4748,027f68f705a15632,3/11/2020,3/11/2020,12/19/2019,2020,3,-83,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
db381a96,0287b6b671e92635,9/6/2020,9/6/2020,6/20/2020,2020,9,-78,Nintendo Switch,Nintendo Switch,8d0d,$151.20 ,website,direct,direct,desktop,desktop,US,NA
131d4f07,028ce43f5da10832,12/3/2019,12/3/2019,9/14/2019,2019,12,-80,Nintendo Switch,Nintendo Switch,8d0d,$142.80 ,website,direct,direct,desktop,desktop,US,NA
38ad7a33,02961164c4c25958,9/17/2020,9/17/2020,5/11/2020,2020,9,-129,27in 4K gaming monitor,27in 4K gaming monitor,891b,$432.82 ,website,affiliate,affiliate,unknown,unknown,US,NA
7e2b12b6,029d69c29a953895,9/2/2020,9/2/2020,4/19/2020,2020,9,-136,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,desktop,desktop,US,NA
29e9df41,029fe3df5ee19974,7/14/2020,7/14/2020,4/16/2020,2020,7,-89,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,104.63 ",website,direct,direct,desktop,desktop,FR,EMEA
29e9df41,029fe3df5ee19975,7/14/2020,7/14/2020,7/3/2020,2020,7,-11,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,104.63 ",website,direct,direct,desktop,desktop,FR,EMEA
4386bb36,02a0b5bad9530396,10/19/2020,10/19/2020,8/8/2020,2020,10,-72,Nintendo Switch,Nintendo Switch,8d0d,$142.02 ,website,direct,direct,desktop,desktop,AU,APAC
1dec70f9,02a2b4e65b715245,9/15/2020,9/15/2020,5/25/2020,2020,9,-113,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,social media,social media,tablet,tablet,US,NA
92f0c055,02a571814be62355,7/13/2020,7/13/2020,3/3/2020,2020,7,-132,Nintendo Switch,Nintendo Switch,8d0d,$155.42 ,website,direct,direct,desktop,desktop,AT,EMEA
92f0c055,02a571814be62356,7/13/2020,7/13/2020,5/5/2020,2020,7,-69,Nintendo Switch,Nintendo Switch,8d0d,$155.42 ,website,direct,direct,desktop,desktop,AT,EMEA
e8b6df06,02a71daa0a198284,5/28/2020,5/28/2020,4/7/2020,2020,5,-51,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
4a78532d,02a9296a5f933116,9/4/2020,9/4/2020,6/14/2020,2020,9,-82,Nintendo Switch,Nintendo Switch,e682,$158.90 ,website,direct,direct,desktop,desktop,FR,EMEA
4a78532d,02a9296a5f933117,9/4/2020,9/4/2020,8/21/2020,2020,9,-14,Nintendo Switch,Nintendo Switch,e682,$158.90 ,website,direct,direct,desktop,desktop,FR,EMEA
aebf517a,02aa0e4d5de74063,8/25/2020,8/25/2020,6/6/2020,2020,8,-80,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
402648ef,02aa499b74e29055,12/11/2020,12/11/2020,11/5/2020,2020,12,-36,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$439.20 ,website,email,email,desktop,desktop,NL,EMEA
50b08506,02b1afc23c435739,9/28/2020,9/28/2020,7/26/2020,2020,9,-64,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,$502.84 ,website,direct,direct,desktop,desktop,TR,EMEA
50b08506,02b1afc23c435740,9/28/2020,9/28/2020,5/25/2020,2020,9,-126,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,$502.84 ,website,direct,direct,desktop,desktop,TR,EMEA
4659094c,02b24e33e1031537,11/26/2020,11/26/2020,9/26/2020,2020,11,-61,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,9ef0,"$1,256.63 ",website,direct,direct,desktop,desktop,GB,EMEA
44a6f947,02b673f8ed830862,7/20/2020,7/20/2020,4/10/2020,2020,7,-101,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
2e3dccb8,02b6e173d0121732,8/21/2019,8/21/2019,5/17/2019,2019,8,-96,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
9a914407,02b9c2d46d765362,4/30/2020,4/30/2020,1/11/2020,2020,4,-110,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
55ff94c4,02c527ac37237792,12/23/2020,12/23/2020,12/11/2020,2020,12,-12,Nintendo Switch,Nintendo Switch,e682,$158.79 ,website,direct,direct,desktop,desktop,JP,APAC
55ff94c4,02c527ac37237793,12/23/2020,12/23/2020,12/22/2020,2020,12,-1,Nintendo Switch,Nintendo Switch,e682,$158.79 ,website,direct,direct,desktop,desktop,JP,APAC
7e7f2aef,02c5ef904c754040,8/20/2020,8/20/2020,7/13/2020,2020,8,-38,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
64fef165,02c8daf400843669,7/2/2020,7/2/2020,6/25/2020,2020,7,-7,Nintendo Switch,Nintendo Switch,8d0d,$142.80 ,website,direct,direct,desktop,desktop,BR,LATAM
c7c2a847,02ca21e942e84508,11/21/2019,11/21/2019,10/23/2019,2019,11,-29,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
86343b82,02cadb19c0257095,6/11/2019,6/11/2019,5/1/2019,2019,6,-41,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,KW,EMEA
15b704bb,02cb21f2f5311822,7/26/2020,7/26/2020,5/28/2020,2020,7,-59,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,email,email,mobile,mobile,US,NA
510f1160,02cce094b9035884,3/13/2020,3/13/2020,2/15/2020,2020,3,-27,Nintendo Switch,Nintendo Switch,8d0d,$146.59 ,website,direct,direct,desktop,desktop,BE,EMEA
3f1b98f3,02ce667782d28591,11/23/2020,11/23/2020,7/21/2020,2020,11,-125,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
91703440,02d2390d1ef2430,11/21/2020,11/21/2020,10/15/2020,2020,11,-37,Dell Gaming Mouse,Dell Gaming Mouse,8d4f,$49.98 ,mobile app,direct,direct,desktop,desktop,US,NA
91703440,02d2390d1ef2431,11/21/2020,11/21/2020,10/13/2020,2020,11,-39,Dell Gaming Mouse,Dell Gaming Mouse,8d4f,$49.98 ,mobile app,direct,direct,desktop,desktop,US,NA
b8628175,02d3bd3f6c478105,6/2/2019,6/2/2019,3/24/2019,2019,6,-70,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
f6a6bfde,02d62e34aff104192,3/29/2020,3/29/2020,2/29/2020,2020,3,-29,Nintendo Switch,Nintendo Switch,e682,$154.76 ,website,direct,direct,desktop,desktop,JP,APAC
88d9e7c9,02d66ec297c58125,10/27/2020,10/27/2020,8/22/2020,2020,10,-66,Nintendo Switch,Nintendo Switch,8e5d,$163.66 ,mobile app,email,email,desktop,desktop,CA,NA
2d3afb3c,02d8edaf24521319,5/21/2019,5/21/2019,3/5/2019,2019,5,-77,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
2294244d,02d913ca94017020,1/30/2020,1/30/2020,10/23/2019,2020,1,-99,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
85e378fa,02e283ab0cb56949,11/6/2020,11/6/2020,7/26/2020,2020,11,-103,Dell Gaming Mouse,Dell Gaming Mouse,8d4f,$57.07 ,mobile app,email,email,desktop,desktop,IN,APAC
0d7c3c3e,02e7e03ca078558,2/8/2020,2/8/2020,10/27/2019,2020,2,-104,27in 4K gaming monitor,27in 4K gaming monitor,1238,$576.00 ,website,direct,direct,desktop,desktop,IN,APAC
d716f756,02ea5330f7290862,12/22/2019,12/22/2019,9/16/2019,2019,12,-97,Nintendo Switch,Nintendo Switch,8d0d,$151.25 ,website,direct,direct,desktop,desktop,CA,NA
de39219d,02eebaf179593918,10/13/2019,10/13/2019,9/13/2019,2019,10,-30,27in 4K gaming monitor,27in 4K gaming monitor,891b,$342.06 ,website,affiliate,affiliate,unknown,unknown,US,NA
e829bd46,02f0a5c243298067,3/24/2020,3/24/2020,3/1/2020,2020,3,-23,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,800.00 ",website,direct,direct,desktop,desktop,US,NA
ddd20890,0308eb040d193745,6/30/2020,6/30/2020,3/31/2020,2020,6,-91,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,email,email,mobile,mobile,ZA,EMEA
86a31db4,030ad3a376157258,4/28/2019,4/28/2019,4/21/2019,2019,4,-7,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
7fc6b75c,030b7c3751e54572,3/29/2019,3/29/2019,3/4/2019,2019,3,-25,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,affiliate,affiliate,unknown,unknown,DE,EMEA
3bc8c81a,030ebd0969e27221,5/28/2020,5/28/2020,4/15/2020,2020,5,-43,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
9567a04b,0316e92911c63330,12/1/2019,12/1/2019,9/10/2019,2019,12,-82,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,2997,$24.00 ,mobile app,email,email,mobile,mobile,US,NA
9567a04b,0316e92911c63331,12/1/2019,12/1/2019,7/21/2019,2019,12,-133,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,2997,$24.00 ,mobile app,email,email,mobile,mobile,US,NA
5e69bb49,0317d7f102341157,5/8/2020,5/8/2020,2/11/2020,2020,5,-87,Nintendo Switch,Nintendo Switch,e682,$168.99 ,website,direct,direct,desktop,desktop,GB,EMEA
6c2f4d6a,0318e0de04646692,9/15/2020,9/15/2020,5/29/2020,2020,9,-109,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
13462209,0320d086975396,6/13/2019,6/13/2019,5/29/2019,2019,6,-15,Nintendo Switch,Nintendo Switch,8d0d,$134.40 ,website,direct,direct,desktop,desktop,US,NA
341c48e6,0326a15074c24137,9/30/2020,9/30/2020,8/2/2020,2020,9,-59,Acer Nitro V Gaming Laptop,Acer Nitro V Gaming Laptop,22ea,$835.64 ,website,direct,direct,desktop,desktop,SI,EMEA
b0c8d325,032806cdd9b74921,12/26/2020,12/26/2020,8/23/2020,2020,12,-125,27in 4K gaming monitor,27in 4K gaming monitor,891b,$417.42 ,website,direct,direct,desktop,desktop,US,NA
3aeccd97,0328491c0cf26852,3/3/2020,3/3/2020,2/26/2020,2020,3,-6,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,9ef0,"$1,198.00 ",website,direct,direct,desktop,desktop,US,NA
ece5cdaf,0328998c7b5100080,5/5/2020,5/5/2020,1/26/2020,2020,5,-100,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
e8cc256d,032d309dd6798324,5/6/2020,5/6/2020,3/18/2020,2020,5,-49,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$408.20 ,website,direct,direct,desktop,desktop,FR,EMEA
7259cf9d,032f0b6bd7149113,11/26/2020,11/26/2020,10/10/2020,2020,11,-47,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
530945c5,0333beb31e136613,4/28/2020,4/28/2020,12/26/2019,2020,4,-124,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
2f4504bd,0336e100b9922185,7/12/2020,7/12/2020,5/21/2020,2020,7,-52,27in 4K gaming monitor,27in 4K gaming monitor,891b,$456.00 ,website,direct,direct,desktop,desktop,US,NA
84dc443a,0337c31a4b556531,4/27/2020,4/27/2020,4/21/2020,2020,4,-6,Nintendo Switch,Nintendo Switch,8d0d,$142.80 ,website,direct,direct,desktop,desktop,US,NA
57b1e7d1,033aae8e02d38430,8/23/2019,8/23/2019,4/27/2019,2019,8,-118,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$23.98 ,website,direct,direct,desktop,desktop,RU,APAC
7c6ddc03,033b322919a53185,6/17/2019,6/17/2019,2/16/2019,2019,6,-121,27in 4K gaming monitor,27in 4K gaming monitor,891b,$353.34 ,website,direct,direct,desktop,desktop,US,NA
d1b5b9db,033b5a2a3c388530,3/18/2020,3/18/2020,3/15/2020,2020,3,-3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
1284d222,033cdeb82e310559,3/17/2020,3/17/2020,1/23/2020,2020,3,-54,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,152.57 ",website,direct,direct,desktop,desktop,GB,EMEA
e16fcab5,033d2bb062895285,8/6/2020,8/6/2020,4/29/2020,2020,8,-99,27in 4K gaming monitor,27in 4K gaming monitor,891b,$407.92 ,website,direct,direct,desktop,desktop,US,NA
da197ff9,033d64725cc92138,8/17/2020,8/17/2020,6/11/2020,2020,8,-67,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,2997,$24.00 ,mobile app,,unknown,,unknown,US,NA
2590683c,033f23fddad18190,7/21/2020,7/21/2020,7/2/2020,2020,7,-19,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,BR,LATAM
bca0535b,03467dc314a79864,12/7/2020,12/7/2020,10/25/2020,2020,12,-43,Nintendo Switch,Nintendo Switch,8d0d,$161.05 ,website,direct,direct,desktop,desktop,SE,EMEA
2c1a2b2e,0348ec0227020870,12/19/2020,12/19/2020,8/27/2020,2020,12,-114,27in 4K gaming monitor,27in 4K gaming monitor,891b,$280.18 ,website,direct,direct,desktop,desktop,DE,EMEA
302c4749,0349c32f37c22576,6/11/2020,6/11/2020,1/23/2020,2020,6,-140,27in 4K gaming monitor,27in 4K gaming monitor,891b,$245.19 ,website,direct,direct,desktop,desktop,FR,EMEA
d234c0b2,034a1b478ac88733,1/30/2020,1/30/2020,10/12/2019,2020,1,-110,Nintendo Switch,Nintendo Switch,8d0d,$150.41 ,website,direct,direct,desktop,desktop,GR,EMEA
bf8e7ff8,034a6e2f83d81099,4/20/2020,4/20/2020,12/29/2019,2020,4,-113,27in 4K gaming monitor,27in 4K gaming monitor,891b,$346.97 ,website,direct,direct,desktop,desktop,DE,EMEA
a6cf6501,034c72edf1c70681,4/1/2020,4/1/2020,3/10/2020,2020,4,-22,Nintendo Switch,Nintendo Switch,8e5d,$159.74 ,mobile app,email,email,mobile,mobile,US,NA
aafb7bd3,034cdd0e4b572503,8/21/2020,8/21/2020,8/13/2020,2020,8,-8,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,496.14 ",website,direct,direct,desktop,desktop,PL,EMEA
fe9e5b76,03514fa4253107544,9/2/2020,9/2/2020,5/15/2020,2020,9,-110,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,desktop,desktop,US,NA
c6895acd,03594a0474c83986,6/10/2020,6/10/2020,3/27/2020,2020,6,-75,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,800.00 ",website,direct,direct,desktop,desktop,US,NA
c30cf6cf,035cf6260c582603,9/8/2019,9/8/2019,4/27/2019,2019,9,-134,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
5.09E+19,0361cdbba7f2828,4/30/2020,4/30/2020,3/29/2020,2020,4,-32,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
bfb69918,0363d07b76081177,12/18/2019,12/18/2019,10/16/2019,2019,12,-63,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,affiliate,affiliate,unknown,unknown,US,NA
b48ff824,036556e67b776498,5/5/2020,5/5/2020,1/15/2020,2020,5,-111,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,800.00 ",website,direct,direct,desktop,desktop,LT,EMEA
ae0f83b8,036aa4b8be973762,8/23/2019,8/23/2019,5/12/2019,2019,8,-103,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$16.53 ,website,direct,direct,desktop,desktop,MX,LATAM
8b7a2e14,036b4baf19159253,10/22/2020,10/22/2020,9/15/2020,2020,10,-37,Nintendo Switch,Nintendo Switch,8d0d,$142.80 ,website,direct,direct,desktop,desktop,US,NA
16b75f82,036bf21fbb112243,7/21/2019,7/21/2019,5/26/2019,2019,7,-56,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
b8685ed2,036f687cbaa78116,10/17/2020,10/17/2020,8/24/2020,2020,10,-54,Nintendo Switch,Nintendo Switch,8d0d,$160.61 ,website,direct,direct,desktop,desktop,IT,EMEA
a2298159,036fc2e4aa068573,6/25/2020,6/25/2020,6/5/2020,2020,6,-20,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
c0225cf1,0371900a86481365,12/28/2020,12/28/2020,9/18/2020,2020,12,-101,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,TH,APAC
